url,name
https://www.gutenberg.org/cache/epub/45304/pg45304.txt,The_City_of_God
https://www.gutenberg.org/cache/epub/84/pg84.txt,Frankenstein
https://www.gutenberg.org/cache/epub/2701/pg2701.txt,Moby_Dick
https://www.gutenberg.org/cache/epub/33170/pg33170.txt,The_Itching_Palm
https://www.gutenberg.org/cache/epub/1342/pg1342.txt,Pride_and_Prejudice
    
