sent_len_avg,sent_len_var,vocab_density,hapax_ratio,ttr_score,word_len_avg,word_len_var,ext_pictographic_density,stopword_count,punc_tilde,punc_backtick,punc_excl,punc_at,punc_hash,punc_dollar,punc_percent,punc_caret,punc_amp,punc_star,punc_lparen,punc_rparen,punc_under,punc_hyphen,punc_plus,punc_equal,punc_lbrace,punc_rbrace,punc_lbracket,punc_rbracket,punc_backslash,punc_pipe,punc_semi,punc_colon,punc_squote,punc_dquote,punc_comma,punc_langle,punc_period,punc_rangle,punc_slash,punc_question,label
101.76470588235294,2588.1799307958486,0.6045340050377834,0.7958333333333333,0.5257985257985258,4.397984886649874,4.431028684910126,0.0,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.125,0.05555555555555555,0.5416666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,human
71.41666666666667,2263.493055555556,0.6322418136020151,0.8167330677290837,0.5157384987893463,4.3727959697733,3.9920055326789714,0.0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566265060240964,0.12048192771084337,0.3855421686746988,0.0,0.2289156626506024,0.0,0.0,0.07228915662650602,human
82.0,2023.5238095238096,0.606516290726817,0.7892561983471075,0.5354523227383863,4.365914786967418,5.1042016067738265,0.0,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14754098360655737,0.06557377049180328,0.39344262295081966,0.0,0.36065573770491804,0.0,0.0,0.0,human
115.73333333333333,2314.4622222222224,0.5786802030456852,0.7982456140350878,0.5024752475247525,4.441624365482234,4.8861861939240905,0.0,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.06451612903225806,0.532258064516129,0.0,0.22580645161290322,0.0,0.0,0.016129032258064516,human
94.11111111111111,3987.765432098766,0.5703517587939698,0.775330396475771,0.5289672544080605,4.296482412060302,5.5904901391379,0.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.4166666666666667,0.0,0.3333333333333333,0.0,0.0,0.020833333333333332,human
132.84615384615384,11461.36094674556,0.6413043478260869,0.8008474576271186,0.5564516129032258,4.7146739130434785,6.812610763232514,0.0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052083333333333336,0.010416666666666666,0.010416666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.3125,0.34375,0.0,0.14583333333333334,0.0,0.0,0.020833333333333332,human
218.75,29933.4375,0.5633074935400517,0.7568807339449541,0.5049751243781094,4.537467700258398,4.858415292884375,0.0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.011494252873563218,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.11494252873563218,0.22988505747126436,0.41379310344827586,0.0,0.13793103448275862,0.0,0.0,0.0,human
295.1666666666667,26833.138888888887,0.6351351351351351,0.774468085106383,0.5789473684210527,4.8,5.338378378378378,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04819277108433735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08433734939759036,0.1927710843373494,0.5301204819277109,0.0,0.12048192771084337,0.0,0.0,0.024096385542168676,human
146.0,7898.5,0.640625,0.8089430894308943,0.583756345177665,4.591145833333333,5.127109103732638,0.0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.12857142857142856,0.11428571428571428,0.5285714285714286,0.0,0.17142857142857143,0.0,0.0,0.0,human
107.375,3326.234375,0.6206896551724138,0.811965811965812,0.5466321243523317,4.594164456233422,5.88569538939977,0.0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,0.02631578947368421,0.09210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.13157894736842105,0.13157894736842105,0.32894736842105265,0.0,0.21052631578947367,0.0,0.0,0.0,human
112.53333333333333,4351.315555555556,0.5759803921568627,0.7531914893617021,0.49514563106796117,4.169117647058823,3.959144319492503,0.0,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053763440860215055,0.0,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.010752688172043012,0.08602150537634409,0.27956989247311825,0.3118279569892473,0.0,0.1935483870967742,0.0,0.0,0.03225806451612903,human
135.23076923076923,5251.71597633136,0.6166219839142091,0.8260869565217391,0.5449871465295629,4.7399463806970505,6.825133509189314,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.012195121951219513,0.0,0.10975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.08536585365853659,0.21951219512195122,0.36585365853658536,0.0,0.17073170731707318,0.0,0.0,0.012195121951219513,human
